"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.898,0,0.0058621412,1.11855e-05,0.9395,0,0.0068934319,1.30875e-05,143.69
"deconvolveR",0.8925,0,0.0060251911,1.17909e-05,0.9555,0,0.0076581068,1.54119e-05,147.22
"DP-CI-ERM",0.891,0,0.0059131482,6.22e-07,0.9455,0,0.0070459506,7.412e-07,5.59
