"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8995,0.303,0.0012136278,5.0758e-06,0.8995,0.303,0.0014020953,5.4741e-06,4.69
"deconvolveR",0.902,0.29,0.0015711035,7.3018e-06,0.9715,0.4715,0.0022105856,1.04787e-05,8.49
"DP-CI-ERM",0.902,0.2295,0.0014327196,7.658e-07,0.953,0.336,0.0017071907,9.125e-07,2.64
