"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0059917618,5.2925e-06,0.948,0,0.0071180735,6.7197e-06,662.41
"deconvolveR",0.882,0,0.0058666897,7.8083e-06,0.941,0,0.0071537986,9.7891e-06,665.68
"DP-CI-ERM",0.891,0,0.0059131482,6.22e-07,0.9455,0,0.0070459506,7.412e-07,4.67
