"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0007457719,1.4325e-06,0.9375,0,0.0008767526,1.66e-06,126.92
"deconvolveR",0.892,0,0.0007623188,1.9041e-06,0.948,0,0.0009520233,2.5076e-06,130.32
"DP-CI-ERM",0.9,0,0.000774564,7.55e-08,0.949,0,0.00092295,8.99e-08,5.08
