"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0007457719,1.4325e-06,0.9375,0,0.0008767526,1.66e-06,126.34
"deconvolveR",0.901,0,0.0007714979,1.4092e-06,0.9535,0,0.0009815207,1.8188e-06,130.13
"DP-CI-ERM",0.8995,0,0.0007680556,6.25e-08,0.947,0,0.0009151947,7.45e-08,4.97
