"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8935,0.7505,0.0076016508,8.9676e-06,0.942,0.8345,0.0090271364,1.09447e-05,14.24
"deconvolveR",1,1,0.0663114726,9.17056e-05,1,1,0.0792095763,0.0001103416,17.85
"DP-CI-ERM",0.8925,0.8465,0.0134541025,2.31557e-05,0.9395,0.904,0.0160315519,2.75918e-05,2.38
