"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.879,0.1,0.0022948191,6.1457e-06,0.9175,0.135,0.0026571272,7.2116e-06,7.9
"deconvolveR",0.9705,0.305,0.0036026343,1.19631e-05,0.993,0.5235,0.0045009861,1.52326e-05,11.73
"DP-CI-ERM",0.897,0.1375,0.0026579832,1.4833e-06,0.945,0.215,0.0031671823,1.7675e-06,2.64
