"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8985,5e-04,0.0013776612,1.9629e-06,0.944,0.001,0.0016292915,2.4805e-06,69.43
"deconvolveR",0.971,0.0015,0.0018841228,3.7582e-06,0.9885,0.007,0.0022719331,4.6071e-06,73.18
"DP-CI-ERM",0.8915,5e-04,0.0014467602,3.362e-07,0.949,5e-04,0.0017239211,4.006e-07,3.12
