"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.814,0,0.0105593908,2.91743e-05,2.79
"deconvolveR",0.78,0,0.0106314311,2.96664e-05,6.25
"NoisyVar",0.699,0,0.0086505384,5.3621e-06,10.14
