"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8265,0,0.0065600337,3.50124e-05,2.75
"deconvolveR",0.931,0,0.0110220053,7.13699e-05,6.45
"NoisyVar",0.8045,0,0.0064250209,4.0635e-06,27.01
