"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.82,0,0.0284804063,0.0001773945,2.25
"deconvolveR",0.9395,0,0.0628012534,0.0003345591,5.73
"NoisyVar",0.7205,0,0.0327008609,2.1066e-05,3.34
