"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.955,0,0.0306006831,2.03492e-05,16.64
"deconvolveR",1,0,0.1015847619,0.0001198763,20.31
"NoisyVar",0.898,0,0.0257257159,1.75295e-05,4.16
