"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.792,0,0.0620345246,0.0001216913,2.48
"deconvolveR",0.8595,0,0.0753619628,0.0001882319,5.87
"NoisyVar",0.684,0,0.0511695985,3.35523e-05,2.81
