"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8075,0,0.0200683115,1.8312e-05,21.76
"deconvolveR",0.793,0,0.0195512081,2.77918e-05,25.33
"NoisyVar",0.6915,0,0.0157906556,9.9906e-06,4.24
