"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.0142217656,5.46151e-05,2.44
"deconvolveR",0.98,0,0.0224757895,9.95405e-05,5.97
"NoisyVar",0.883,0,0.0131979202,8.88e-06,10.04
