"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9035,0,0.0709190147,0.0002925189,2.24
"deconvolveR",1,0.001,0.5107421683,0.0021352901,5.61
"NoisyVar",0.884,0,0.1669460342,0.0001120073,2.69
