"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6625,0,0.027761307,0.0002220844,2.35
"deconvolveR",0.8945,0,0.0726522916,0.000855945,7.27
"NoisyVar",0.808,0,0.0352620995,2.20648e-05,3.13
