"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8295,0,0.0222372616,0.0001193488,2.38
"deconvolveR",0.999,0,0.0882923419,0.0005708856,5.77
"NoisyVar",0.9105,0,0.0302461878,2.13039e-05,4.23
