"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.806,0,0.0034823426,2.1934e-06,120.9
"deconvolveR",0.913,0,0.0045935611,6.0979e-06,124.18
"NoisyVar",0.6975,0,0.0027521327,1.6624e-06,85.2
