"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6715,0,0.0027691136,2.24905e-05,3.2
"deconvolveR",0.883,0,0.0070971166,8.45167e-05,9.77
"NoisyVar",0.8085,0,0.0034968201,2.1447e-06,85.8
