"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.672,0,0.0141203923,0.0001127092,2.26
"deconvolveR",0.823,0,0.0297221545,0.0003274522,7.31
"NoisyVar",0.691,0,0.0159319257,1.01424e-05,4.27
