"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.81,0,0.0200569111,1.24453e-05,18.79
"deconvolveR",0.81,0,0.0204163168,2.61069e-05,22.41
"NoisyVar",0.6985,0,0.0157870401,9.9418e-06,4.09
