"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0063053373,8.7223e-06,6.4
"deconvolveR",0.917,0,0.0087014503,1.70925e-05,10.11
"NoisyVar",0.685,0,0.0051235496,3.2497e-06,26.76
