"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.016521444,2.49114e-05,3.82
"deconvolveR",0.956,0,0.0175804015,2.43795e-05,7.32
"NoisyVar",0.8835,0,0.0131604012,8.8154e-06,9.92
