"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.944,0,0.051236883,0.0001029744,2.57
"deconvolveR",0.956,0,0.0558102358,0.000149011,6.21
"NoisyVar",0.882,0,0.0419234327,2.8038e-05,3.18
