"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.908,0,0.0141145598,8.8233e-06,16.41
"deconvolveR",0.9985,0,0.0267309004,3.27385e-05,20.13
"NoisyVar",0.8125,0,0.0112962944,7.029e-06,10.01
