"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8225,0,0.0035016323,1.87516e-05,3.57
"deconvolveR",0.9275,0,0.005830956,3.6843e-05,6.88
"NoisyVar",0.8085,0,0.0035025178,2.1501e-06,85.8
