"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.948,0,0.0052055528,7.533e-06,24.32
"deconvolveR",0.958,0,0.005579682,6.8795e-06,28.28
"NoisyVar",0.8865,0,0.0041602197,2.7098e-06,85.8
