"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8985,0,0.0080612994,1.12517e-05,7.27
"deconvolveR",0.896,0,0.0082205817,1.02246e-05,10.85
"NoisyVar",0.7995,0,0.0063803685,3.9758e-06,26.6
