"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.925,0,0.0282932735,7.75158e-05,2.32
"deconvolveR",1,0,0.079989539,0.0002494841,6.12
"NoisyVar",0.904,0,0.0302559577,2.13234e-05,4.26
