"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0062327373,1.19657e-05,4.1
"deconvolveR",0.7755,0,0.0061843038,1.07549e-05,7.58
"NoisyVar",0.6915,0,0.0049784788,3.237e-06,27.17
