"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8265,0,0.0071636707,3.87308e-05,2.87
"deconvolveR",0.9805,0,0.0169440828,0.0001172375,6.28
"NoisyVar",0.873,0,0.0078017472,5.1517e-06,26.91
