"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8995,0,0.1397693466,0.0001468485,28.54
"deconvolveR",1,1,3.9694045237,0.0054485916,33.4
"NoisyVar",0.8945,0.042,0.4748491524,0.0003255767,2.41
