"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9165,0,0.1538011773,0.0004196459,2.16
"deconvolveR",0.992,0,0.267333014,0.0008665038,5.72
"NoisyVar",0.8765,0,0.1421572189,0.0001151405,2.51
