"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8115,0,0.0057599054,2.48359e-05,2.86
"deconvolveR",0.779,0,0.0064823854,2.78642e-05,6.22
"NoisyVar",0.6875,0,0.0049838644,3.2245e-06,27.25
