"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.943,0,0.0928840346,0.0001834568,2.44
"deconvolveR",0.98,0,0.1201390107,0.0003118356,5.99
"NoisyVar",0.8815,0,0.0780447314,5.49048e-05,2.8
