"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8795,0,0.1328540158,0.0003507423,2.59
"deconvolveR",0.9785,0,0.2141324022,0.000682635,6.79
"NoisyVar",0.8155,0,0.1195429346,9.15937e-05,2.29
