"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0635076798,4.47778e-05,15.46
"deconvolveR",1,0,0.6528692663,0.0007548237,18.85
"NoisyVar",0.761,0,0.0780776938,5.27579e-05,2.72
