"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9095,0,0.0137711822,2.64141e-05,3.01
"deconvolveR",0.9965,0,0.0250062549,6.1484e-05,6.59
"NoisyVar",0.814,0,0.0119833751,7.3823e-06,10.08
