"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8105,0,0.010400247,3.68529e-05,2.66
"deconvolveR",0.785,0,0.0109661958,3.56652e-05,6.12
"NoisyVar",0.696,0,0.0086297626,5.3256e-06,10.04
