"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.0294759634,5.90204e-05,2.62
"deconvolveR",0.998,0,0.0515611552,0.0001288291,6.34
"NoisyVar",0.8975,0,0.0257237804,1.75482e-05,4.36
