"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.801,0,0.1023862606,0.0003775185,2.81
"deconvolveR",0.884,0,0.1495618333,0.000588315,7.08
"NoisyVar",0.7105,0,0.0931781394,7.17725e-05,2.35
