"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6645,0,0.0878249712,0.0007203047,2.29
"deconvolveR",0.9765,0.711,1.4696744855,0.0171131328,7.09
"NoisyVar",0.88,0.0435,0.4744869643,0.0003136892,2.12
