"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8005,0,0.0347640186,2.28094e-05,23.99
"deconvolveR",0.91,0,0.0458002751,5.98403e-05,27.61
"NoisyVar",0.694,0,0.0274911718,1.69866e-05,3.07
