"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.822,0,0.0100104012,4.36559e-05,2.43
"deconvolveR",0.7885,0,0.0112255808,4.67514e-05,5.79
"NoisyVar",0.7,0,0.0086285273,5.3174e-06,10.05
