"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9075,0,0.0254539665,3.47418e-05,3.05
"deconvolveR",0.9995,0,0.0513812476,9.69631e-05,6.87
"NoisyVar",0.818,0,0.0216098868,1.37484e-05,4.32
