"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.82,0,0.0352260529,0.0001904237,2.14
"deconvolveR",0.9275,0,0.0590497219,0.0003816645,5.64
"NoisyVar",0.8115,0,0.0352434639,2.18588e-05,3.07
