"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9,0,0.0081032217,7.1712e-06,17.06
"deconvolveR",0.9945,0,0.0143043864,2.0811e-05,20.32
"NoisyVar",0.7965,0,0.0065611966,4.0812e-06,26.65
