"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8055,0,0.0193109898,5.39721e-05,2.42
"deconvolveR",0.779,0,0.0196088978,6.40889e-05,5.92
"NoisyVar",0.6935,0,0.0159309399,1.00318e-05,4.16
