"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9085,0,0.0389509338,0.000162175,2.26
"deconvolveR",0.927,0,0.0541797107,0.0002602062,5.83
"NoisyVar",0.809,0,0.0361531695,2.25644e-05,3.29
