"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9195,0,0.0260245296,9.86139e-05,2.41
"deconvolveR",0.9935,0,0.0494718074,0.0002297379,6.03
"NoisyVar",0.8915,0,0.0257311239,1.75319e-05,4.51
