"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9,0,0.0813841076,5.78785e-05,19.1
"deconvolveR",1,0.016,0.8373388033,0.0009689779,22.67
"NoisyVar",0.869,0,0.100166622,6.92635e-05,2.69
