"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8785,0,0.0077273042,2.01338e-05,3.49
"deconvolveR",0.899,0,0.0084729723,2.12835e-05,6.95
"NoisyVar",0.8,0,0.0063818222,4.0053e-06,26.73
