"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9115,0,0.0038957808,1.6312e-05,4.44
"deconvolveR",0.9135,0,0.0050320233,2.1837e-05,7.95
"NoisyVar",0.807,0,0.0035018088,2.1646e-06,86.4
