"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.954,0,0.0305399334,2.85841e-05,19.21
"deconvolveR",1,0,0.159246428,0.0002218551,22.91
"NoisyVar",0.9075,0,0.0302488621,2.1102e-05,4.23
