"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6715,0,0.0024100307,1.96092e-05,3.21
"deconvolveR",0.8035,0,0.0049121966,5.47506e-05,9.9
"NoisyVar",0.694,0,0.0027281236,1.6857e-06,85.8
