"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.814,0,0.0120991095,6.80308e-05,2.41
"deconvolveR",0.973,0,0.0266117103,0.0001884292,6.3
"NoisyVar",0.883,0,0.0131998782,8.9202e-06,10.02
