"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8975,0,0.0082312403,3.26525e-05,2.77
"deconvolveR",0.974,0,0.01291252,5.57602e-05,6.33
"NoisyVar",0.8705,0,0.0075854668,5.0489e-06,27.17
