"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.672,0,0.0141203923,0.0001127092,2.36
"deconvolveR",0.8215,0,0.0287470812,0.0003181769,7.84
"NoisyVar",0.693,0,0.0157910207,9.9325e-06,4.41
