"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.95,0,0.1658358146,0.0001788251,29.51
"deconvolveR",1,0,0.4866070524,0.0006930355,34.23
"NoisyVar",0.8915,0,0.1421291734,0.0001126963,2.42
