"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9165,0,0.1538011773,0.0004196459,2.14
"deconvolveR",1,1,2.2937330539,0.0069206748,5.74
"NoisyVar",0.9465,0.0815,0.5647045531,0.0004038856,2.72
