"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.806,0,0.0197207621,3.9039e-05,2.64
"deconvolveR",0.7825,0,0.0192201819,4.02282e-05,6.14
"NoisyVar",0.696,0,0.0157849817,9.885e-06,4.21
