"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.938,0,0.1603922765,0.0003310519,2.27
"deconvolveR",1,0.9695,1.3946833218,0.0032362577,5.77
"NoisyVar",0.929,0,0.3040195294,0.0002435732,2.48
