"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.933,0,0.1482784959,0.0004875869,2.26
"deconvolveR",1,5e-04,0.4441855567,0.0016034735,5.84
"NoisyVar",0.913,0,0.1710411908,0.0001420237,2.59
